statNm,statId,addr,lat,lng,bnm,busiNm
신성은하수아파트,KL001261,서울특별시 중랑구 중랑천로 43,37.588701,127.072955,클린일렉스,(주)클린일렉스
신성은하수아파트,KL001261,서울특별시 중랑구 중랑천로 43,37.588701,127.072955,클린일렉스,(주)클린일렉스
성산월드타운대림아파트,KL001263,서울특별시 마포구 월드컵북로30길 9-22,37.569365,126.907531,클린일렉스,(주)클린일렉스
성산월드타운대림아파트,KL001263,서울특별시 마포구 월드컵북로30길 9-22,37.569365,126.907531,클린일렉스,(주)클린일렉스
성산월드타운대림아파트,KL001263,서울특별시 마포구 월드컵북로30길 9-22,37.569365,126.907531,클린일렉스,(주)클린일렉스
성산월드타운대림아파트,KL001263,서울특별시 마포구 월드컵북로30길 9-22,37.569365,126.907531,클린일렉스,(주)클린일렉스
성산월드타운대림아파트,KL001263,서울특별시 마포구 월드컵북로30길 9-22,37.569365,126.907531,클린일렉스,(주)클린일렉스
성산월드타운대림아파트,KL001263,서울특별시 마포구 월드컵북로30길 9-22,37.569365,126.907531,클린일렉스,(주)클린일렉스
대아아파트,KL001264,서울특별시 노원구 공릉로39길 10,37.62369832268,127.078721166,클린일렉스,(주)클린일렉스
대아아파트,KL001264,서울특별시 노원구 공릉로39길 10,37.62369832268,127.078721166,클린일렉스,(주)클린일렉스
강서센트레빌3차아파트,KL001265,서울특별시 강서구 방화대로41길 9,37.5717755,126.8162119,클린일렉스,(주)클린일렉스
강서센트레빌3차아파트,KL001265,서울특별시 강서구 방화대로41길 9,37.5717755,126.8162119,클린일렉스,(주)클린일렉스
강서센트레빌3차아파트,KL001265,서울특별시 강서구 방화대로41길 9,37.5717755,126.8162119,클린일렉스,(주)클린일렉스
삼성파크타워,KL001266,서울특별시 강동구 강동대로 143,37.526748,127.123172,클린일렉스,(주)클린일렉스
성내2차E-편한세상아파트,KL001273,서울특별시 강동구 풍성로37길 55,37.53437,127.126592,클린일렉스,(주)클린일렉스
성내2차E-편한세상아파트,KL001273,서울특별시 강동구 풍성로37길 55,37.53437,127.126592,클린일렉스,(주)클린일렉스
성내2차E-편한세상아파트,KL001273,서울특별시 강동구 풍성로37길 55,37.53437,127.126592,클린일렉스,(주)클린일렉스
장안힐스테이트아파트,KL001275,서울특별시 동대문구 장안벚꽃로1길 7,37.575951,127.075432,클린일렉스,(주)클린일렉스
장안힐스테이트아파트,KL001275,서울특별시 동대문구 장안벚꽃로1길 7,37.575951,127.075432,클린일렉스,(주)클린일렉스
현재트윈빌아파트,KL001276,서울특별시 은평구 서오릉로20길 5-10,37.616666,126.908503,클린일렉스,(주)클린일렉스
현재트윈빌아파트,KL001276,서울특별시 은평구 서오릉로20길 5-10,37.616666,126.908503,클린일렉스,(주)클린일렉스
현재트윈빌아파트,KL001276,서울특별시 은평구 서오릉로20길 5-10,37.616666,126.908503,클린일렉스,(주)클린일렉스
현재트윈빌아파트,KL001276,서울특별시 은평구 서오릉로20길 5-10,37.616666,126.908503,클린일렉스,(주)클린일렉스
다우훼밀리아파트,KL001286,서울특별시 중랑구 송림길 18,37.600604,127.096043,클린일렉스,(주)클린일렉스
다우훼밀리아파트,KL001286,서울특별시 중랑구 송림길 18,37.600604,127.096043,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
방배2차현대홈타운,KL001290,서울특별시 서초구 서초대로1길 34,37.490018,126.983667,클린일렉스,(주)클린일렉스
세방아파트,KL001292,서울특별시 중랑구 숙선옹주로9길 25,37.61540172268,127.0833724913,클린일렉스,(주)클린일렉스
세방아파트,KL001292,서울특별시 중랑구 숙선옹주로9길 25,37.61540172268,127.0833724913,클린일렉스,(주)클린일렉스
세방아파트,KL001292,서울특별시 중랑구 숙선옹주로9길 25,37.61540172268,127.0833724913,클린일렉스,(주)클린일렉스
면목신성2차미소지움아파트,KL001297,서울특별시 중랑구 용마산로86길 9-14,37.586551,127.096393,클린일렉스,(주)클린일렉스
면목신성2차미소지움아파트,KL001297,서울특별시 중랑구 용마산로86길 9-14,37.586551,127.096393,클린일렉스,(주)클린일렉스
파라디아아파트,KL001301,서울특별시 강동구 천호옛길 30,37.745382,128.884353,클린일렉스,(주)클린일렉스
롯데캐슬매디치,KL001309,서울특별시 서초구 서초중앙로 110,37.491605,127.014434,클린일렉스,(주)클린일렉스
롯데캐슬매디치,KL001309,서울특별시 서초구 서초중앙로 110,37.491605,127.014434,클린일렉스,(주)클린일렉스
증산중앙하이츠아파트,KL001311,서울특별시 은평구 증산로 285,37.583101,126.908307,클린일렉스,(주)클린일렉스
증산중앙하이츠아파트,KL001311,서울특별시 은평구 증산로 285,37.583101,126.908307,클린일렉스,(주)클린일렉스
증산중앙하이츠아파트,KL001311,서울특별시 은평구 증산로 285,37.583101,126.908307,클린일렉스,(주)클린일렉스
당산브라운스톤,KL001322,서울특별시 영등포구 영신로55길 8,37.527246,126.902102,클린일렉스,(주)클린일렉스
당산브라운스톤,KL001322,서울특별시 영등포구 영신로55길 8,37.527246,126.902102,클린일렉스,(주)클린일렉스
당산브라운스톤,KL001322,서울특별시 영등포구 영신로55길 8,37.527246,126.902102,클린일렉스,(주)클린일렉스
브라운스톤용산아파트,KL001323,서울특별시 용산구 효창원로 88,37.536343,126.959129,클린일렉스,(주)클린일렉스
브라운스톤용산아파트,KL001323,서울특별시 용산구 효창원로 88,37.536343,126.959129,클린일렉스,(주)클린일렉스
브라운스톤용산아파트,KL001323,서울특별시 용산구 효창원로 88,37.536343,126.959129,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
대륭2차운영협의회,KL001329,서울특별시 금천구 가산디지털1로 33-33,37.468526,126.884623,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목2동공영주차장),KL001332,서울특별시 중랑구 겸재로23길 27,37.5879367,127.0809139,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목2동공영주차장),KL001332,서울특별시 중랑구 겸재로23길 27,37.5879367,127.0809139,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목2동공영주차장),KL001332,서울특별시 중랑구 겸재로23길 27,37.5879367,127.0809139,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
중랑구시설관리공단(면목유수지공영주차장),KL001333,서울특별시 중랑구 면목천로 33,37.5792087,127.0812079,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_01,KL001409,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_01,KL001409,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_01,KL001409,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_01,KL001409,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_01,KL001409,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_02,KL001410,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_02,KL001410,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_02,KL001410,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_02,KL001410,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
방학삼성래미안1단지_02,KL001410,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,클린일렉스,(주)클린일렉스
힐스테이트에코마곡역_01,KL001426,서울특별시 강서구 마곡중앙로 76,37.556941,126.82496,클린일렉스,(주)클린일렉스
힐스테이트에코마곡역_01,KL001426,서울특별시 강서구 마곡중앙로 76,37.556941,126.82496,클린일렉스,(주)클린일렉스
힐스테이트에코마곡역_01,KL001426,서울특별시 강서구 마곡중앙로 76,37.556941,126.82496,클린일렉스,(주)클린일렉스
힐스테이트에코마곡역_01,KL001426,서울특별시 강서구 마곡중앙로 76,37.556941,126.82496,클린일렉스,(주)클린일렉스
힐스테이트에코마곡역_01,KL001426,서울특별시 강서구 마곡중앙로 76,37.556941,126.82496,클린일렉스,(주)클린일렉스
힐스테이트에코마곡역_01,KL001426,서울특별시 강서구 마곡중앙로 76,37.556941,126.82496,클린일렉스,(주)클린일렉스
