`regist_ym`,`fuel_knd_nm`,`vhcle_knd_ty`,`vhcle_prpos_se`,`cnt`
201801,하이브리드(휘발유+전기),특수,사업용,0
201801,하이브리드(경유+전기),승용,비사업용,24
201801,하이브리드(경유+전기),승용,사업용,0
201801,하이브리드(경유+전기),승합,비사업용,1
201801,하이브리드(경유+전기),승합,사업용,0
201801,하이브리드(경유+전기),화물,비사업용,0
201801,하이브리드(경유+전기),화물,사업용,0
201801,하이브리드(경유+전기),특수,비사업용,0
201801,하이브리드(경유+전기),특수,사업용,0
201801,하이브리드(LPG+전기),승용,비사업용,2087
201801,하이브리드(LPG+전기),승용,사업용,2
201801,하이브리드(LPG+전기),승합,비사업용,0
201801,하이브리드(LPG+전기),승합,사업용,0
201801,하이브리드(LPG+전기),화물,비사업용,0
201801,하이브리드(LPG+전기),화물,사업용,0
201801,하이브리드(LPG+전기),특수,비사업용,0
201801,하이브리드(LPG+전기),특수,사업용,0
201801,하이브리드(CNG+전기),승용,비사업용,0
201801,하이브리드(CNG+전기),승용,사업용,0
201801,하이브리드(CNG+전기),승합,비사업용,0
201801,하이브리드(CNG+전기),승합,사업용,51
201801,하이브리드(CNG+전기),화물,비사업용,0
201801,하이브리드(CNG+전기),화물,사업용,0
201801,하이브리드(CNG+전기),특수,비사업용,0
201801,하이브리드(CNG+전기),특수,사업용,0
201801,수소,승용,비사업용,13
201801,수소,승용,사업용,0
201801,수소,승합,비사업용,0
201801,수소,승합,사업용,0
201801,수소,화물,비사업용,0
201801,수소,화물,사업용,0
201801,수소,특수,비사업용,0
201801,수소,특수,사업용,0
201801,기타연료,승용,비사업용,383
201801,기타연료,승용,사업용,0
201801,기타연료,승합,비사업용,946
201801,기타연료,승합,사업용,0
201801,기타연료,화물,비사업용,2610
201801,기타연료,화물,사업용,1187
201801,기타연료,특수,비사업용,126
201801,기타연료,특수,사업용,2
201802,휘발유,승용,비사업용,1578069
201802,휘발유,승용,사업용,19183
201802,휘발유,승합,비사업용,1047
201802,휘발유,승합,사업용,47
201802,휘발유,화물,비사업용,1745
201802,휘발유,화물,사업용,1
201802,휘발유,특수,비사업용,17
201802,휘발유,특수,사업용,0
201802,경유,승용,비사업용,719823
201802,경유,승용,사업용,11398
201802,경유,승합,비사업용,89174
201802,경유,승합,사업용,7232
201802,경유,화물,비사업용,254448
201802,경유,화물,사업용,48243
201802,경유,특수,비사업용,2586
201802,경유,특수,사업용,4813
201802,엘피지,승용,비사업용,162169
201802,엘피지,승용,사업용,86159
201802,엘피지,승합,비사업용,19140
201802,엘피지,승합,사업용,73
201802,엘피지,화물,비사업용,24873
201802,엘피지,화물,사업용,6014
201802,엘피지,특수,비사업용,21
201802,엘피지,특수,사업용,62
201802,전기,승용,비사업용,2237
201802,전기,승용,사업용,2650
201802,전기,승합,비사업용,2
201802,전기,승합,사업용,0
201802,전기,화물,비사업용,21
201802,전기,화물,사업용,0
201802,전기,특수,비사업용,1
201802,전기,특수,사업용,0
201802,CNG,승용,비사업용,554
201802,CNG,승용,사업용,51
201802,CNG,승합,비사업용,64
201802,CNG,승합,사업용,8596
201802,CNG,화물,비사업용,441
201802,CNG,화물,사업용,2
201802,CNG,특수,비사업용,3
201802,CNG,특수,사업용,0
201802,하이브리드(휘발유+전기),승용,비사업용,55799
201802,하이브리드(휘발유+전기),승용,사업용,3934
201802,하이브리드(휘발유+전기),승합,비사업용,0
201802,하이브리드(휘발유+전기),승합,사업용,0
201802,하이브리드(휘발유+전기),화물,비사업용,0
201802,하이브리드(휘발유+전기),화물,사업용,0
201802,하이브리드(휘발유+전기),특수,비사업용,0
201802,하이브리드(휘발유+전기),특수,사업용,0
201802,하이브리드(경유+전기),승용,비사업용,23
201802,하이브리드(경유+전기),승용,사업용,0
201802,하이브리드(경유+전기),승합,비사업용,1
201802,하이브리드(경유+전기),승합,사업용,0
201802,하이브리드(경유+전기),화물,비사업용,0
201802,하이브리드(경유+전기),화물,사업용,0
201802,하이브리드(경유+전기),특수,비사업용,0
201802,하이브리드(경유+전기),특수,사업용,0
201802,하이브리드(LPG+전기),승용,비사업용,2076
201802,하이브리드(LPG+전기),승용,사업용,2
201802,하이브리드(LPG+전기),승합,비사업용,0
201802,하이브리드(LPG+전기),승합,사업용,0
201802,하이브리드(LPG+전기),화물,비사업용,0
201802,하이브리드(LPG+전기),화물,사업용,0
201802,하이브리드(LPG+전기),특수,비사업용,0
201802,하이브리드(LPG+전기),특수,사업용,0
201802,하이브리드(CNG+전기),승용,비사업용,0
201802,하이브리드(CNG+전기),승용,사업용,0
201802,하이브리드(CNG+전기),승합,비사업용,0
201802,하이브리드(CNG+전기),승합,사업용,51
201802,하이브리드(CNG+전기),화물,비사업용,0
201802,하이브리드(CNG+전기),화물,사업용,0
201802,하이브리드(CNG+전기),특수,비사업용,0
201802,하이브리드(CNG+전기),특수,사업용,0
201802,수소,승용,비사업용,13
201802,수소,승용,사업용,0
201802,수소,승합,비사업용,0
201802,수소,승합,사업용,0
201802,수소,화물,비사업용,0
201802,수소,화물,사업용,0
201802,수소,특수,비사업용,0
201802,수소,특수,사업용,0
201802,기타연료,승용,비사업용,378
201802,기타연료,승용,사업용,0
201802,기타연료,승합,비사업용,946
201802,기타연료,승합,사업용,0
201802,기타연료,화물,비사업용,2623
201802,기타연료,화물,사업용,1189
201802,기타연료,특수,비사업용,128
201802,기타연료,특수,사업용,2
201803,휘발유,승용,비사업용,1576857
201803,휘발유,승용,사업용,19093
201803,휘발유,승합,비사업용,1035
201803,휘발유,승합,사업용,49
201803,휘발유,화물,비사업용,1744
201803,휘발유,화물,사업용,1
201803,휘발유,특수,비사업용,17
201803,휘발유,특수,사업용,0
201803,경유,승용,비사업용,720808
201803,경유,승용,사업용,11454
201803,경유,승합,비사업용,88738
201803,경유,승합,사업용,7195
201803,경유,화물,비사업용,254110
201803,경유,화물,사업용,48294
201803,경유,특수,비사업용,2615
201803,경유,특수,사업용,4801
201803,엘피지,승용,비사업용,161318
201803,엘피지,승용,사업용,85739
201803,엘피지,승합,비사업용,18794
201803,엘피지,승합,사업용,97
201803,엘피지,화물,비사업용,24711
201803,엘피지,화물,사업용,5971
201803,엘피지,특수,비사업용,21
201803,엘피지,특수,사업용,61
201803,전기,승용,비사업용,2376
201803,전기,승용,사업용,2636
201803,전기,승합,비사업용,2
201803,전기,승합,사업용,0
201803,전기,화물,비사업용,21
201803,전기,화물,사업용,0
201803,전기,특수,비사업용,1
201803,전기,특수,사업용,0
201803,CNG,승용,비사업용,561
201803,CNG,승용,사업용,47
201803,CNG,승합,비사업용,64
201803,CNG,승합,사업용,8589
201803,CNG,화물,비사업용,437
201803,CNG,화물,사업용,2
201803,CNG,특수,비사업용,3
201803,CNG,특수,사업용,0
201803,하이브리드(휘발유+전기),승용,비사업용,56950
201803,하이브리드(휘발유+전기),승용,사업용,3996
201803,하이브리드(휘발유+전기),승합,비사업용,0
201803,하이브리드(휘발유+전기),승합,사업용,0
201803,하이브리드(휘발유+전기),화물,비사업용,0
201803,하이브리드(휘발유+전기),화물,사업용,0
201803,하이브리드(휘발유+전기),특수,비사업용,0
201803,하이브리드(휘발유+전기),특수,사업용,0
201803,하이브리드(경유+전기),승용,비사업용,22
201803,하이브리드(경유+전기),승용,사업용,0
201803,하이브리드(경유+전기),승합,비사업용,1
201803,하이브리드(경유+전기),승합,사업용,0
201803,하이브리드(경유+전기),화물,비사업용,0
201803,하이브리드(경유+전기),화물,사업용,0
201803,하이브리드(경유+전기),특수,비사업용,0
201803,하이브리드(경유+전기),특수,사업용,0
201803,하이브리드(LPG+전기),승용,비사업용,2074
201803,하이브리드(LPG+전기),승용,사업용,2
201803,하이브리드(LPG+전기),승합,비사업용,0
201803,하이브리드(LPG+전기),승합,사업용,0
201803,하이브리드(LPG+전기),화물,비사업용,0
201803,하이브리드(LPG+전기),화물,사업용,0
201803,하이브리드(LPG+전기),특수,비사업용,0
201803,하이브리드(LPG+전기),특수,사업용,0
201803,하이브리드(CNG+전기),승용,비사업용,0
201803,하이브리드(CNG+전기),승용,사업용,0
201803,하이브리드(CNG+전기),승합,비사업용,0
201803,하이브리드(CNG+전기),승합,사업용,51
201803,하이브리드(CNG+전기),화물,비사업용,0
201803,하이브리드(CNG+전기),화물,사업용,0
201803,하이브리드(CNG+전기),특수,비사업용,0
201803,하이브리드(CNG+전기),특수,사업용,0
201803,수소,승용,비사업용,24
201803,수소,승용,사업용,0
201803,수소,승합,비사업용,0
201803,수소,승합,사업용,0
201803,수소,화물,비사업용,0
201803,수소,화물,사업용,0
201803,수소,특수,비사업용,0
201803,수소,특수,사업용,0
201803,기타연료,승용,비사업용,370
201803,기타연료,승용,사업용,0
201803,기타연료,승합,비사업용,971
201803,기타연료,승합,사업용,0
201803,기타연료,화물,비사업용,2647
201803,기타연료,화물,사업용,1188
201803,기타연료,특수,비사업용,130
201803,기타연료,특수,사업용,2
201804,휘발유,승용,비사업용,1577288
201804,휘발유,승용,사업용,19094
201804,휘발유,승합,비사업용,1029
201804,휘발유,승합,사업용,48
201804,휘발유,화물,비사업용,1752
201804,휘발유,화물,사업용,1
201804,휘발유,특수,비사업용,17
201804,휘발유,특수,사업용,0
201804,경유,승용,비사업용,723050
201804,경유,승용,사업용,11693
201804,경유,승합,비사업용,88364
201804,경유,승합,사업용,7224
201804,경유,화물,비사업용,254219
201804,경유,화물,사업용,48208
201804,경유,특수,비사업용,2624
201804,경유,특수,사업용,4843
201804,엘피지,승용,비사업용,160571
201804,엘피지,승용,사업용,85837
201804,엘피지,승합,비사업용,18564
201804,엘피지,승합,사업용,87
201804,엘피지,화물,비사업용,24504
201804,엘피지,화물,사업용,5971
201804,엘피지,특수,비사업용,20
201804,엘피지,특수,사업용,62
201804,전기,승용,비사업용,2508
201804,전기,승용,사업용,2652
201804,전기,승합,비사업용,2
201804,전기,승합,사업용,0
201804,전기,화물,비사업용,21
201804,전기,화물,사업용,0
201804,전기,특수,비사업용,1
201804,전기,특수,사업용,0
201804,CNG,승용,비사업용,555
201804,CNG,승용,사업용,45
201804,CNG,승합,비사업용,63
201804,CNG,승합,사업용,8593
201804,CNG,화물,비사업용,434
201804,CNG,화물,사업용,2
201804,CNG,특수,비사업용,3
201804,CNG,특수,사업용,0
201804,하이브리드(휘발유+전기),승용,비사업용,57958
201804,하이브리드(휘발유+전기),승용,사업용,3995
201804,하이브리드(휘발유+전기),승합,비사업용,0
201804,하이브리드(휘발유+전기),승합,사업용,0
201804,하이브리드(휘발유+전기),화물,비사업용,0
201804,하이브리드(휘발유+전기),화물,사업용,0
201804,하이브리드(휘발유+전기),특수,비사업용,0
201804,하이브리드(휘발유+전기),특수,사업용,0
201804,하이브리드(경유+전기),승용,비사업용,24
201804,하이브리드(경유+전기),승용,사업용,0
201804,하이브리드(경유+전기),승합,비사업용,1
201804,하이브리드(경유+전기),승합,사업용,0
201804,하이브리드(경유+전기),화물,비사업용,0
201804,하이브리드(경유+전기),화물,사업용,0
201804,하이브리드(경유+전기),특수,비사업용,0
201804,하이브리드(경유+전기),특수,사업용,0
201804,하이브리드(LPG+전기),승용,비사업용,2083
201804,하이브리드(LPG+전기),승용,사업용,2
201804,하이브리드(LPG+전기),승합,비사업용,0
201804,하이브리드(LPG+전기),승합,사업용,0
201804,하이브리드(LPG+전기),화물,비사업용,0
201804,하이브리드(LPG+전기),화물,사업용,0
201804,하이브리드(LPG+전기),특수,비사업용,0
201804,하이브리드(LPG+전기),특수,사업용,0
201804,하이브리드(CNG+전기),승용,비사업용,0
201804,하이브리드(CNG+전기),승용,사업용,0
201804,하이브리드(CNG+전기),승합,비사업용,0
201804,하이브리드(CNG+전기),승합,사업용,51
201804,하이브리드(CNG+전기),화물,비사업용,0
201804,하이브리드(CNG+전기),화물,사업용,0
201804,하이브리드(CNG+전기),특수,비사업용,0
201804,하이브리드(CNG+전기),특수,사업용,0
201804,수소,승용,비사업용,29
201804,수소,승용,사업용,0
201804,수소,승합,비사업용,0
201804,수소,승합,사업용,0
201804,수소,화물,비사업용,0
201804,수소,화물,사업용,0
201804,수소,특수,비사업용,0
201804,수소,특수,사업용,0
201804,기타연료,승용,비사업용,364
201804,기타연료,승용,사업용,0
201804,기타연료,승합,비사업용,1005
201804,기타연료,승합,사업용,0
