STD_YM,ADMI_CD,ADMI_NM,RSPOP_CNT,CTY_NM
202107,11230570,전농2동,374,동대문구
202107,11545670,시흥1동,486,금천구
202107,11230750,이문2동,386,동대문구
202107,11560660,신길4동,222,영등포구
202107,11260620,묵1동,720,중랑구
202107,11305545,송중동,428,강북구
202107,11320670,쌍문2동,289,도봉구
202107,11305595,번1동,176,강북구
202107,11320512,창2동,498,도봉구
202107,11440720,성산1동,266,마포구
202107,11620625,인헌동,299,관악구
202107,11650621,방배4동,490,서초구
202107,11710620,가락본동,392,송파구
202107,11620775,난곡동,331,관악구
202107,11440680,합정동,189,마포구
202107,11680730,일원1동,216,강남구
202107,11260610,중화2동,283,중랑구
202107,11170580,효창동,198,용산구
202107,11410565,충현동,318,서대문구
202107,11620655,신원동,144,관악구
202107,11620630,남현동,275,관악구
202107,11680656,도곡2동,951,강남구
202107,11200645,옥수동,653,성동구
202107,11170560,원효로1동,307,용산구
202107,11440710,연남동,135,마포구
202107,11650550,반포본동,144,서초구
202107,11215850,구의1동,219,광진구
202107,11305615,수유1동,285,강북구
202107,11740650,성내2동,299,강동구
202107,11200590,금호1가동,303,성동구
202107,11740660,성내3동,336,강동구
202107,11440555,아현동,659,마포구
202107,11410700,남가좌2동,746,서대문구
202107,11290810,석관동,513,성북구
202107,11350621,중계1동,824,노원구
202107,11710680,잠실3동,1041,송파구
202107,11260570,면목7동,300,중랑구
202107,11380560,구산동,491,은평구
202107,11710566,오륜동,501,송파구
202107,11350619,중계본동,606,노원구
202107,11650581,반포4동,495,서초구
202107,11620665,서림동,222,관악구
202107,11215847,자양4동,165,광진구
202107,11110710,숭인2동,78,종로구
202107,11470570,신월2동,386,양천구
202107,11740610,천호2동,419,강동구
202107,11710590,송파2동,468,송파구
202107,11320522,도봉2동,421,도봉구
202107,11215760,중곡3동,192,광진구
202107,11140645,청구동,206,중구
202107,11380510,녹번동,651,은평구
202107,11260600,중화1동,335,중랑구
202107,11680750,수서동,118,강남구
202107,11740640,성내1동,455,강동구
202107,11500550,화곡2동,341,강서구
202107,11110680,창신2동,64,종로구
202107,11440740,상암동,812,마포구
202107,11440730,성산2동,656,마포구
202107,11500535,등촌3동,461,강서구
202107,11440655,서강동,534,마포구
202107,11650660,내곡동,594,서초구
202107,11740700,둔촌2동,520,강동구
202107,11320700,방학2동,277,도봉구
202107,11680720,일원본동,808,강남구
202107,11650590,방배본동,490,서초구
202107,11260575,면목3.8동,305,중랑구
202107,11380625,역촌동,761,은평구
202107,11530720,고척1동,363,구로구
202107,11545620,독산2동,241,금천구
202107,11110615,종로1.2.3.4가동,53,종로구
202107,11140665,동화동,203,중구
202107,11650560,반포1동,1057,서초구
202107,11680590,삼성2동,785,강남구
202107,11110700,숭인1동,91,종로구
202107,11260660,망우3동,196,중랑구
202107,11560540,여의동,836,영등포구
202107,11590530,상도1동,798,동작구
202107,11380631,신사1동,412,은평구
202107,11680655,도곡1동,543,강남구
202107,11290705,종암동,806,성북구
202107,11380530,불광2동,287,은평구
202107,11170510,후암동,289,용산구
202107,11710690,잠실4동,936,송파구
202107,11710650,잠실본동,285,송파구
202107,11380552,갈현2동,444,은평구
202107,11470550,목5동,1281,양천구
202107,11110515,청운효자동,236,종로구
202107,11380520,불광1동,657,은평구
202107,11170640,이촌2동,127,용산구
202107,11200540,마장동,337,성동구
202107,11290555,삼선동,440,성북구
202107,11545510,가산동,146,금천구
202107,11560605,문래동,802,영등포구
202107,11470560,신월1동,317,양천구
202107,11680660,개포1동,155,강남구
202107,11500530,등촌2동,351,강서구
202107,11530780,오류2동,1109,구로구
202107,11680640,역삼1동,323,강남구
202107,11500593,화곡8동,361,강서구
202107,11500605,가양3동,114,강서구
202107,11410710,북가좌1동,551,서대문구
202107,11290600,안암동,144,성북구
202107,11230720,휘경1동,154,동대문구
202107,11110670,창신1동,58,종로구
202107,11290620,정릉1동,437,성북구
202107,11560560,당산2동,583,영등포구
202107,11620715,난향동,327,관악구
202107,11560680,신길6동,313,영등포구
202107,11260680,신내1동,1039,중랑구
202107,11260690,신내2동,402,중랑구
202107,11410640,홍제3동,224,서대문구
202107,11215780,능동,127,광진구
202107,11170555,청파동,243,용산구
202107,11260590,상봉2동,172,중랑구
202107,11380580,응암1동,664,은평구
202107,11500570,화곡4동,329,강서구
202107,11710570,오금동,760,송파구
202107,11440700,망원2동,366,마포구
202107,11710647,위례동,1332,송파구
202107,11440585,도화동,414,마포구
202107,11560630,신길1동,170,영등포구
202107,11215840,자양3동,638,광진구
202107,11470520,목2동,548,양천구
202107,11590510,노량진1동,450,동작구
202107,11290575,동선동,153,성북구
202107,11200670,성수2가1동,206,성동구
202107,11740560,고덕2동,592,강동구
202107,11230536,용신동,319,동대문구
202107,11380590,응암2동,660,은평구
202107,11710720,잠실7동,188,송파구
202107,11620615,중앙동,100,관악구
202107,11290650,정릉4동,505,성북구
202107,11170590,용문동,171,용산구
202107,11305635,수유3동,232,강북구
202107,11110550,부암동,233,종로구
202107,11110690,창신3동,116,종로구
202107,11530790,수궁동,490,구로구
202107,11590620,사당1동,200,동작구
202107,11500611,발산1동,1188,강서구
202107,11170630,이촌1동,752,용산구
202107,11215830,자양2동,445,광진구
202107,11350570,월계2동,483,노원구
202107,11650651,양재1동,1305,서초구
202107,11470510,목1동,1362,양천구
202107,11680565,청담동,575,강남구
202107,11380640,증산동,280,은평구
202107,11530740,개봉1동,520,구로구
202107,11350611,하계1동,640,노원구
202107,11560550,당산1동,212,영등포구
202107,11650540,잠원동,917,서초구
202107,11530520,구로1동,530,구로구
202107,11530595,가리봉동,68,구로구
202107,11215770,중곡4동,426,광진구
202107,11305535,미아동,327,강북구
202107,11470650,신정4동,520,양천구
202107,11590660,대방동,907,동작구
202107,11230660,장안2동,805,동대문구
202107,11530770,오류1동,261,구로구
202107,11170700,보광동,177,용산구
202107,11290525,성북동,276,성북구
202107,11620585,낙성대동,181,관악구
202107,11710670,잠실2동,1659,송파구
202107,11290725,월곡2동,366,성북구
202107,11350720,상계10동,368,노원구
202107,11500604,가양2동,91,강서구
202107,11110530,사직동,153,종로구
202107,11350670,상계5동,444,노원구
202107,11440690,망원1동,285,마포구
202107,11410685,홍은2동,450,서대문구
202107,11650620,방배3동,375,서초구
202107,11560515,영등포본동,302,영등포구
202107,11560670,신길5동,178,영등포구
202107,11305603,번2동,249,강북구
202107,11350595,공릉1동,609,노원구
202107,11650520,서초2동,625,서초구
202107,11710562,방이2동,279,송파구
202107,11140550,명동,31,중구
202107,11410720,북가좌2동,524,서대문구
202107,11320515,창5동,422,도봉구
202107,11620525,보라매동,339,관악구
202107,11650580,반포3동,797,서초구
202107,11410555,북아현동,259,서대문구
202107,11560710,대림2동,121,영등포구
202107,11470640,신정3동,1375,양천구
202107,11140625,다산동,186,중구
202107,11710610,삼전동,508,송파구
202107,11350600,공릉2동,1049,노원구
202107,11650610,방배2동,398,서초구
202107,11200550,사근동,98,성동구
202107,11410690,남가좌1동,434,서대문구
202107,11545680,시흥2동,498,금천구
202107,11230545,제기동,321,동대문구
202107,11320690,방학1동,509,도봉구
202107,11320710,방학3동,735,도봉구
202107,11470540,목4동,765,양천구
202107,11260655,망우본동,391,중랑구
202107,11500510,염창동,1227,강서구
202107,11620605,은천동,698,관악구
202107,11200660,성수1가2동,194,성동구
202107,11215870,구의3동,589,광진구
202107,11290610,보문동,200,성북구
202107,11260565,면목본동,377,중랑구
202107,11710532,거여2동,332,송파구
202107,11140635,약수동,224,중구
202107,11230560,전농1동,418,동대문구
202107,11560585,도림동,215,영등포구
202107,11710646,장지동,638,송파구
202107,11740580,암사2동,246,강동구
202107,11710531,거여1동,223,송파구
202107,11200690,성수2가3동,131,성동구
202107,11740590,암사3동,584,강동구
202107,11200790,용답동,129,성동구
202107,11740530,명일1동,572,강동구
202107,11305575,삼각산동,1018,강북구
202107,11215810,광장동,1518,광진구
202107,11530540,구로3동,336,구로구
202107,11560535,영등포동,208,영등포구
202107,11320521,도봉1동,293,도봉구
202107,11215710,화양동,106,광진구
202107,11530530,구로2동,335,구로구
202107,11200570,행당2동,469,성동구
202107,11500620,공항동,545,강서구
202107,11620685,신사동,235,관악구
202107,11680670,개포2동,547,강남구
202107,11230650,장안1동,664,동대문구
202107,11740550,고덕1동,1208,강동구
202107,11500640,방화2동,346,강서구
202107,11680545,압구정동,694,강남구
202107,11650600,방배1동,313,서초구
202107,11560690,신길7동,455,영등포구
202107,11500603,가양1동,438,강서구
202107,11410585,신촌동,204,서대문구
202107,11545710,시흥5동,320,금천구
202107,11710510,풍납1동,204,송파구
202107,11170650,이태원1동,50,용산구
202107,11710641,문정1동,352,송파구
202107,11200650,성수1가1동,256,성동구
202107,11470580,신월3동,258,양천구
202107,11140650,신당5동,122,중구
202107,11305555,송천동,317,강북구
202107,11410615,연희동,560,서대문구
202107,11305608,번3동,307,강북구
202107,11140580,장충동,51,중구
202107,11215750,중곡2동,342,광진구
202107,11410620,홍제1동,412,서대문구
202107,11710600,석촌동,406,송파구
202107,11140605,을지로동,8,중구
202107,11200615,금호2.3가동,308,성동구
202107,11170570,원효로2동,233,용산구
202107,11290715,월곡1동,655,성북구
202107,11620765,미성동,524,관악구
202107,11530760,개봉3동,336,구로구
202107,11410660,홍은1동,360,서대문구
202107,11710520,풍납2동,492,송파구
202107,11470530,목3동,323,양천구
202107,11470630,신정2동,806,양천구
202107,11530510,신도림동,954,구로구
202107,11500591,화곡6동,403,강서구
202107,11215860,구의2동,563,광진구
202107,11530730,고척2동,552,구로구
202107,11410655,홍제2동,242,서대문구
202107,11530550,구로4동,226,구로구
202107,11590520,노량진2동,108,동작구
202107,11620565,성현동,714,관악구
202107,11740570,암사1동,608,강동구
202107,11230710,회기동,163,동대문구
202107,11305534,삼양동,433,강북구
202107,11350580,월계3동,563,노원구
202107,11620735,대학동,208,관악구
202107,11740515,강일동,1056,강동구
202107,11740685,길동,694,강동구
202107,11320511,창1동,531,도봉구
202107,11410520,천연동,352,서대문구
202107,11350695,상계6.7동,735,노원구
202107,11680521,논현1동,183,강남구
202107,11290630,정릉2동,400,성북구
202107,11290685,길음2동,370,성북구
202107,11290580,돈암1동,262,성북구
202107,11110580,교남동,194,종로구
202107,11230600,답십리1동,500,동대문구
202107,11290780,장위3동,321,성북구
202107,11545690,시흥3동,141,금천구
202107,11305625,수유2동,347,강북구
202107,11470670,신정6동,982,양천구
202107,11680700,세곡동,1328,강남구
202107,11350630,상계1동,783,노원구
202107,11620645,서원동,176,관악구
202107,11170520,용산2가동,112,용산구
202107,11110570,무악동,219,종로구
202107,11170660,이태원2동,92,용산구
202107,11740620,천호3동,266,강동구
202107,11260550,면목5동,208,중랑구
202107,11470600,신월5동,310,양천구
202107,11170690,서빙고동,305,용산구
202107,11350624,중계4동,516,노원구
202107,11590540,상도2동,544,동작구
202107,11590560,상도4동,462,동작구
202107,11680740,일원2동,564,강남구
202107,11710580,송파1동,280,송파구
202107,11200535,왕십리도선동,413,성동구
202107,11545610,독산1동,579,금천구
202107,11620575,행운동,312,관악구
202107,11680600,대치1동,1630,강남구
202107,11110560,평창동,392,종로구
202107,11350710,상계9동,470,노원구
202107,11470680,신정7동,873,양천구
202107,11350560,월계1동,390,노원구
202107,11500540,화곡1동,570,강서구
202107,11200720,송정동,130,성동구
202107,11560650,신길3동,270,영등포구
202107,11710631,가락1동,620,송파구
202107,11320680,쌍문3동,236,도봉구
202107,11380632,신사2동,393,은평구
202107,11230705,청량리동,248,동대문구
202107,11620545,청림동,289,관악구
202107,11740540,명일2동,681,강동구
202107,11305660,인수동,521,강북구
202107,11200620,금호4가동,273,성동구
202107,11380600,응암3동,344,은평구
202107,11110540,삼청동,47,종로구
202107,11440590,용강동,588,마포구
202107,11560610,양평1동,255,영등포구
202107,11560720,대림3동,308,영등포구
202107,11260540,면목4동,291,중랑구
202107,11650530,서초3동,683,서초구
202107,11170530,남영동,64,용산구
202107,11620595,청룡동,326,관악구
202107,11320513,창3동,280,도봉구
202107,11320681,쌍문4동,459,도봉구
202107,11170625,한강로동,244,용산구
202107,11350640,상계2동,372,노원구
202107,11680630,대치4동,519,강남구
202107,11200560,행당1동,228,성동구
202107,11500560,화곡3동,402,강서구
202107,11170685,한남동,280,용산구
